RespondentID,StartDate,EndDate,First Name,LastName,Custom Data,"In what year were you born? (enter 4-digit birth year; for example, 1976) - Open-Ended Response",Are you male or female?,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been feeling optimistic about the future,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been feeling useful,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been feeling relaxed,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been dealing with problems well,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been thinking clearly,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been feeling close to other people,Below are some statements about feelings and thoughts. Please tick the box that best describes your experience of each over the last week - I’ve been able to make up my own mind about things,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I perceive my feelings and emotions without having to react to them.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I watch my feelings without getting lost in them.,"Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - In difficult situations, I can pause without immediately reacting.",Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - When I have distressing thoughts or images I am able just to notice them without reacting.,"Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - When I have distressing thoughts or images, I feel calm soon after.","Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - When I have distressing thoughts or images, I ""step back"" and am aware of the thought or image without getting taken over by it.","Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - When I have distressing thoughts or images, I just notice them and let them go.",Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I am good at resisting temptation.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I have a hard time breaking bad habits.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I am lazy.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I say inappropriate things.,"Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I do certain things that are bad for me, if they are fun.",Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I refuse things that are bad for me.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I wish I had more self-discipline.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - People would say that I have iron self-discipline.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - Pleasure and fun sometimes keep me from getting work done.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I have trouble concentrating.,Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I am able to work effectively toward long-term goals.,"Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - Sometimes I can't stop myself from doing something, even if I know it is wrong.",Please rate each of the following statements. Select the response that best describes your own opinion of what is generally true for you. - I often act without thinking through all the alternatives.,How familiar are you with the notion of complete mental silence?,"Prior exprience - At some time in my life, I experienced complete mental silence.","Prior exprience - In my childhood, I experienced complete mental silence.","If you have never experienced complete mental silence, are you interested in learning how to experience it?",Please indicate your agreement or disagreement with the following statements. - I never slow down long enough to experience complete mental silence.,"Please indicate your agreement or disagreement with the following statements. - My life circumstances prevent me from experiencing complete mental silence, currently and probably during the next 1-2 weeks.","Please indicate your agreement or disagreement with the following statements. - I am too emotionally preoccupied to experience complete mental silence, currently and probably during the next 1-2 weeks.","During the past week, - I created favorable external conditions to allow myself to experience complete mental silence.","During the past week, - I allowed myself to experience complete mental silence.","During the past week, - I taught (or helped teach) other people how to experience complete mental silence.","During the last week, how often did you allocate time to experience (or try to experience) complete mental silence?","During the last week, how much time did you set aside per structured session to experience (or try to experience) complete mental silence?","During recent structured sessions, what percentage of the time (e.g. 80 for 80% of the time) were you physically relaxed (not fidgeting, not uncomfortable)? - Open-Ended Response","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - Complete mental silence.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - Occasional thoughts separated by longer periods of silence.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - A few thoughts separated by brief periods of silence.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - Slowing of my usual thinking.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - My usual rate of thinking.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - Somewhat more frequent thoughts than usual.","Referring to the chart above, what was your typical experience in recent structured sessions, before and after the session? - Much more frequent thoughts than usual.","During recent structured sessions, I thought about ... - How much time was remaining in the session.","During recent structured sessions, I thought about ... - The future.","During recent structured sessions, I thought about ... - The past.",In what percentage of these structured sessions did you actually experience complete mental silence (e.g. 30 for 30% of the sessions)? - Open-Ended Response,"During recent structured sessions, approximately how long did your longest experience of complete mental silence last?","It is possible to doze off while sitting quietly. During recent structured sessions, what percentage of the time were you asleep (e.g. 10 if you were sleeping for 10% of the time)? - Open-Ended Response","During recent structured sessions, to what extent were you aware of your physical location?","If your sense of physical location was changed, how long did this feeling remain with you?","In recent structured sessions, to what extent did you express your conscious will? Which of the following 5 descriptions happened to you most often (and 2nd and 3rd most)? - I had to struggle and force myself to get through the session.","In recent structured sessions, to what extent did you express your conscious will? Which of the following 5 descriptions happened to you most often (and 2nd and 3rd most)? - I had to make a moderate effort to attend to what I was supposed to do during the session.","In recent structured sessions, to what extent did you express your conscious will? Which of the following 5 descriptions happened to you most often (and 2nd and 3rd most)? - I drifted between effortfulness and effortlessness during the session.","In recent structured sessions, to what extent did you express your conscious will? Which of the following 5 descriptions happened to you most often (and 2nd and 3rd most)? - I enjoyed some relief from the feeling of conscious will and simultaneously attended to the session.","In recent structured sessions, to what extent did you express your conscious will? Which of the following 5 descriptions happened to you most often (and 2nd and 3rd most)? - I enjoyed the stillness of not consciously willing anything and simultaneously attended closely to the session.","After a typical recent session, how long did the feeling associated with the lack (or reduction) of conscious will remain with you?","Do you have any comments about this survey? If you have questions for which you wish  to receive a prompt answer, send me email jpritikin@virginia.edu. - Open-Ended Response"
4463582363,01/23/2016 15:48:07,01/23/2016 15:58:21,,,,1994,Female,Often,Often,Rarely,Some of the time,Some of the time,Often,Rarely,often true,rarely true,rarely true,rarely true,sometimes true,often true,sometimes true,sometimes true,often true,sometimes true,sometimes true,often true,rarely true,often true,sometimes true,often true,often true,often true,rarely true,rarely true,This is the first time I have thought about it.,Disagree,Disagree,"Yes, I am keenly curious.",Agree,Agree,Agree,Not sure,Disagree,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4463105371,01/23/2016 03:49:03,01/23/2016 03:52:44,,,,1995,Male,Some of the time,Some of the time,Rarely,Rarely,Rarely,Rarely,Rarely,sometimes true,rarely true,rarely true,sometimes true,rarely true,rarely true,rarely true,sometimes true,sometimes true,sometimes true,sometimes true,often true,sometimes true,often true,rarely true,often true,often true,sometimes true,often true,sometimes true,This is the first time I have thought about it.,Not sure,Not sure,"Yes, I am moderately curious.",Not sure,Not sure,Not sure,I don't understand this question.,I don't understand this question.,I don't understand this question.,I didn't specifically allocate my time for complete mental silence.,I didn't plan any particular amount of time,,,,,,,,,,,,,,,,,,,,,,,
4463069716,01/23/2016 03:06:08,01/23/2016 03:12:51,,,,1996,Male,Some of the time,Often,Some of the time,Some of the time,Often,Some of the time,Often,sometimes true,rarely true,rarely true,sometimes true,rarely true,rarely true,sometimes true,sometimes true,often true,rarely true,sometimes true,rarely true,rarely true,often true,rarely true,never or very rarely true,never or very rarely true,rarely true,rarely true,never or very rarely true,This is the first time I have thought about it.,Not sure,Not sure,"Yes, I am moderately curious.",Not sure,Not sure,Agree somewhat,Agree somewhat,Not sure,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,
4462657311,01/22/2016 22:01:46,01/22/2016 22:31:37,,,,1996,Female,Rarely,Some of the time,Often,Some of the time,Some of the time,Some of the time,Some of the time,rarely true,often true,rarely true,often true,often true,sometimes true,sometimes true,sometimes true,rarely true,sometimes true,rarely true,sometimes true,sometimes true,rarely true,often true,rarely true,often true,rarely true,rarely true,rarely true,I have an interest in this topic.,Agree somewhat,Agree somewhat,"Yes, I am keenly curious.",Agree somewhat,Disagree somewhat,Disagree,Agree somewhat,Agree somewhat,Disagree,1-3 times a week.,Less than 10 minutes.,20,,,,,after,before,,occasionally,frequently,frequently,5,I didn't experience complete mental silence.,0,I consistently felt that I was sitting in the room.,I didn't feel any change in my sense of physical location.,2nd most prevalent,most prevalent,3rd most prevalent,,,I didn't feel any reduction in conscious will.,
4462499786,01/22/2016 21:00:09,01/22/2016 21:03:44,,,,1996,Female,Some of the time,Rarely,Rarely,Some of the time,None of the time,Rarely,Some of the time,rarely true,never or very rarely true,rarely true,never or very rarely true,never or very rarely true,never or very rarely true,never or very rarely true,sometimes true,rarely true,sometimes true,sometimes true,sometimes true,sometimes true,very often or always true,sometimes true,sometimes true,often true,often true,sometimes true,rarely true,"The notion has crossed my mind, but I'm not sure what it means to me.",Not sure,Disagree somewhat,"Yes, I am moderately curious.",Agree,Agree,Agree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,
4462488174,01/22/2016 20:54:27,01/22/2016 21:00:02,,,,1995,Female,All of the time,Often,Some of the time,Some of the time,Some of the time,Often,Often,sometimes true,sometimes true,sometimes true,rarely true,rarely true,rarely true,rarely true,often true,sometimes true,sometimes true,rarely true,sometimes true,often true,very often or always true,often true,rarely true,sometimes true,very often or always true,rarely true,rarely true,"The notion has crossed my mind, but I'm not sure what it means to me.",Disagree,Disagree,"Yes, I am moderately curious.",Agree somewhat,Not sure,Not sure,Disagree,Disagree,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4462178717,01/22/2016 18:37:37,01/22/2016 18:41:40,,,,1994,Female,Often,Some of the time,Rarely,Often,Some of the time,Some of the time,Some of the time,sometimes true,rarely true,sometimes true,sometimes true,rarely true,rarely true,rarely true,rarely true,sometimes true,sometimes true,rarely true,sometimes true,rarely true,sometimes true,rarely true,often true,often true,often true,sometimes true,rarely true,"The notion has crossed my mind, but I'm not sure what it means to me.",Not sure,Not sure,"Yes, if it was easy to learn.",Agree,Agree,Agree,Disagree somewhat,Disagree somewhat,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",5,,,,,,,,,,,,I didn't experience complete mental silence.,,,,,,,,,,
4462022068,01/22/2016 17:30:07,01/22/2016 17:48:45,,,,1994,Female,Some of the time,Some of the time,Rarely,Some of the time,Some of the time,Some of the time,Often,rarely true,sometimes true,sometimes true,rarely true,sometimes true,rarely true,sometimes true,rarely true,rarely true,sometimes true,sometimes true,sometimes true,sometimes true,very often or always true,rarely true,sometimes true,sometimes true,sometimes true,rarely true,sometimes true,"The notion has crossed my mind, but I'm not sure what it means to me.",Not sure,Not sure,Not sure.,Agree,Agree somewhat,Agree,Not sure,Disagree,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4462018785,01/22/2016 17:29:09,01/22/2016 17:43:15,,,,1995,Female,Often,Often,Often,Some of the time,Some of the time,Some of the time,Some of the time,often true,rarely true,often true,rarely true,rarely true,sometimes true,,sometimes true,often true,sometimes true,rarely true,sometimes true,sometimes true,often true,sometimes true,sometimes true,often true,often true,rarely true,rarely true,I have an interest in this topic.,Not sure,Disagree somewhat,"Yes, I am keenly curious.",Agree,Disagree,Not sure,Disagree,Disagree,Disagree,1-3 times a week.,21-30 minutes.,30,before,after,,,,,,occasionally,occasionally,not at all,10,Longer than a moment but shorter than 10 seconds.,0,,I didn't feel any change in my sense of physical location.,,,most prevalent,3rd most prevalent,2nd most prevalent,Between 1 minute and 10 minutes.,
4461956250,01/22/2016 17:03:47,01/22/2016 17:06:23,,,,1997,Female,Often,Often,Often,Often,Rarely,Often,Often,sometimes true,rarely true,rarely true,rarely true,rarely true,sometimes true,rarely true,rarely true,rarely true,sometimes true,rarely true,rarely true,sometimes true,rarely true,rarely true,rarely true,sometimes true,rarely true,sometimes true,sometimes true,"The notion has crossed my mind, but I'm not sure what it means to me.",Not sure,Not sure,"Yes, if it was easy to learn.",Agree somewhat,Agree somewhat,Not sure,Agree somewhat,Agree somewhat,Agree somewhat,I didn't specifically allocate my time for complete mental silence.,Less than 10 minutes.,,,,,,,,,,,,,,,,,,,,,,,
4461855627,01/22/2016 16:17:06,01/22/2016 16:32:33,,,,1995,Female,Often,Often,Often,Some of the time,Often,Some of the time,All of the time,often true,sometimes true,sometimes true,sometimes true,sometimes true,often true,rarely true,often true,sometimes true,rarely true,rarely true,sometimes true,very often or always true,sometimes true,often true,sometimes true,sometimes true,often true,rarely true,rarely true,"The notion has crossed my mind, but I'm not sure what it means to me.",Agree,Agree somewhat,"Yes, I am moderately curious.",Agree somewhat,Disagree somewhat,Disagree somewhat,Disagree,Agree somewhat,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4461732525,01/22/2016 15:34:19,01/22/2016 15:39:45,,,,1995,Female,Often,Often,Some of the time,Often,Some of the time,Often,Some of the time,sometimes true,often true,sometimes true,sometimes true,rarely true,sometimes true,rarely true,very often or always true,rarely true,rarely true,sometimes true,sometimes true,often true,rarely true,often true,sometimes true,rarely true,very often or always true,sometimes true,rarely true,I have an interest in this topic.,Agree somewhat,Disagree,"Yes, I am keenly curious.",Agree,Not sure,Disagree somewhat,,,,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4461704717,01/22/2016 15:22:54,01/22/2016 16:10:34,,,,1996,Female,Often,Often,Some of the time,Often,Often,All of the time,Often,rarely true,often true,often true,never or very rarely true,rarely true,often true,sometimes true,often true,rarely true,rarely true,rarely true,rarely true,often true,rarely true,sometimes true,rarely true,rarely true,very often or always true,rarely true,rarely true,I have read something about it.,Not sure,Not sure,"Yes, I am moderately curious.",Agree somewhat,Not sure,Disagree,Disagree,Disagree,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4461589145,01/22/2016 14:34:20,01/22/2016 14:49:47,,,,1994,Male,Often,Some of the time,Some of the time,Often,Often,Some of the time,Often,sometimes true,sometimes true,sometimes true,sometimes true,rarely true,sometimes true,sometimes true,sometimes true,rarely true,sometimes true,sometimes true,sometimes true,sometimes true,rarely true,sometimes true,sometimes true,rarely true,often true,rarely true,rarely true,"The notion has crossed my mind, but I'm not sure what it means to me.",Not sure,Not sure,"Yes, I am moderately curious.",Disagree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Not sure,Disagree,I didn't specifically allocate my time for complete mental silence.,"Not applicable, since I do not allocate time for structured sessions.",,,,,,,,,,,,,,,,,,,,,,,
4461580744,01/22/2016 14:30:37,01/22/2016 14:36:44,,,,1997,Female,Often,Often,Some of the time,Often,Often,Often,Often,sometimes true,often true,rarely true,rarely true,sometimes true,sometimes true,sometimes true,often true,rarely true,rarely true,never or very rarely true,rarely true,sometimes true,rarely true,sometimes true,rarely true,sometimes true,often true,rarely true,rarely true,I have discussed it with friends.,Agree somewhat,Disagree somewhat,I have experienced complete mental silence.,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Not sure,Not sure,I didn't specifically allocate my time for complete mental silence.,I didn't plan any particular amount of time,0,,,after,,,before,,frequently,frequently,frequently,10,"A moment (e.g., a second or shorter).",0,I consistently felt that I was sitting in the room.,I didn't feel any change in my sense of physical location.,3rd most prevalent,most prevalent,,,2nd most prevalent,I didn't feel any reduction in conscious will.,
4461519376,01/22/2016 14:03:15,01/27/2016 00:49:56,,,,1995,Female,Often,Often,Some of the time,Often,Often,All of the time,Often,sometimes true,often true,sometimes true,sometimes true,often true,sometimes true,sometimes true,often true,sometimes true,rarely true,rarely true,often true,often true,sometimes true,rarely true,often true,sometimes true,often true,rarely true,rarely true,I have an interest in this topic.,Agree somewhat,Disagree,"Yes, I am keenly curious.",Agree somewhat,Disagree somewhat,Not sure,Agree somewhat,Not sure,Disagree,I didn't specifically allocate my time for complete mental silence.,10-20 minutes.,60,,,,after,,before,,occasionally,frequently,occasionally,40,I didn't experience complete mental silence.,0,Sometimes I was sitting in the room and sometimes I lost track of the boundaries of my physical body.,Up to 1 minute.,,3rd most prevalent,2nd most prevalent,most prevalent,,Up to 1 minute.,
4461452969,01/22/2016 13:30:26,01/22/2016 13:37:09,,,,1995,Male,Often,All of the time,Often,Some of the time,Often,All of the time,Often,rarely true,often true,rarely true,sometimes true,never or very rarely true,rarely true,sometimes true,very often or always true,never or very rarely true,rarely true,often true,often true,,rarely true,rarely true,rarely true,sometimes true,often true,rarely true,rarely true,I have an interest in this topic.,Not sure,Not sure,"Yes, I am keenly curious.",Disagree somewhat,Agree somewhat,Disagree somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
