"StartDate","EndDate","In.what.year.were.you.born...enter.4.digit.birth.year..for.example..1976....Open.Ended.Response","Are.you.male.or.female.","What.is.your.relationship.status.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....In.general..I.feel.I.am.in.charge.of.the.situation.in.which.I.live.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....The.demands.of.everyday.life.often.get.me.down.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.do.not.fit.very.well.with.the.people.and.the.community.around.me.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.am.quite.good.at.managing.the.many.responsibilities.of.my.daily.life.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.often.feel.overwhelmed.by.my.responsibilities.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....If.I.were.unhappy.with.my.living.situation..I.would.take.effective.steps.to.change.it.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.generally.do.a.good.job.of.taking.care.of.my.personal.finances.and.affairs.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.find.it.stressful.that.I.can.t.keep.up.with.all.of.the.things.I.have.to.do.each.day.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.am.good.at.juggling.my.time.so.that.I.can.fit.everything.in.that.needs.to.get.done.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....My.daily.life.is.busy..but.I.derive.a.sense.of.satisfaction.from.keeping.up.with.everything.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.get.frustrated.when.trying.to.plan.my.daily.activities.because.I.never.accomplish.the.things.I.set.out.to.do.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....My.efforts.to.find.the.kinds.of.activities.and.relationships.that.I.need.have.been.quite.successful.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.have.difficulty.arranging.my.life.in.a.way.that.is.satisfying.to.me.","The.following.set.of.questions.deal.with.how.you.feel.about.yourself.and.your.life..Please.remember.that.there.are.no.right.or.wrong.answers....I.have.been.able.to.build.a.home.and.a.lifestyle.for.myself.that.is.much.to.my.liking.","How.familiar.are.you.with.the.notion.of.complete.mental.silence.","At.some.time.in.my.life..I.have.experienced.complete.mental.silence.","I.have.experienced.complete.mental.silence.in.my.childhood.","I.believe.that.complete.mental.silence.is.possible.for.everybody...","If.you.have.never.experienced.complete.mental.silence..are.you.interested.in.learning.how.to.experience.it...","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....It.takes.too.much.effort.for.me.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.won.t.feel.emotionally.prepared.to.experience.complete.mental.silence..not.currently.and.probably.not.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.am.afraid.of.what.will.happen.if.I.stop.thinking.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.never.slow.down.long.enough.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....My.life.circumstances.prevent.me.from.experiencing.complete.mental.silence..currently.and.probably.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....If.I.experience.complete.mental.silence.then.I.may.lose.an.important.aspect.of.who.I.am.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.am.too.emotionally.preoccupied.to.experience.complete.mental.silence..currently.and.probably.during.the.next.1.2.weeks.","During.the.past.2.weeks....I.yearned.for.the.experience.of.complete.mental.silence.","During.the.past.2.weeks....I.created.favorable.external.conditions.to.allow.myself.to.experience.complete.mental.silence.","During.the.past.2.weeks....I.allowed.myself.to.experience.complete.mental.silence.","During.the.past.2.weeks....I.taught..or.helped.teach..other.people.how.to.experience.complete.mental.silence.","During.the.last.30.days..how.often.did.you.allocate.time.to.experience..or.try.to.experience..complete.mental.silence.","During.the.last.30.days..how.much.time.did.you.set.aside.per.structured.session.to.experience..or.try.to.experience..complete.mental.silence.","In.what.percentage.of.these.structured.sessions.did.you.actually.experience.complete.mental.silence..e.g..30.for.30..of.the.sessions.....Open.Ended.Response","During.structured.sessions..approximately.how.long.did.your.longest.experience.of.complete.mental.silence.last.","During.the.last.30.days..approximately.how.long.did.your.longest.experience.of.complete.mental.silence.last.outside.of.structured.sessions.","I.have.met..in.person..someone.who.is.convincingly.familiar.with.complete.mental.silence.","In.your.lifetime..how.many.people.have.you.met.who.were.convincingly.familiar.with.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","I.have.sat.together.with.other.people.where.we.were.jointly.engaged.in..or.tried.to.engage.in..complete.mental.silence.","In.your.lifetime..with.how.many.people.have.you.sat.together.with.while.jointly.engaged.in..or.trying.to.engage.in..complete.mental.silence...For.example..if.your.experience.consists.of.a.session.with.10.people.on.one.occasion.and.a.session.with.20.people.on.a.separate.occasion.then.all.together.you.would.enter.30....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","During.my.lifetime..I.have.taught..or.helped.teach..other.people.how.to.experience.complete.mental.silence.","In.your.lifetime..how.many.people.have.you.taught..or.helped.teach..how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","I.know.how.to.train.teachers.who.can.teach.people.how.to.experience.complete.mental.silence.","In.your.lifetime..how.many.teachers.have.you.trained.who.can.teach.others.how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1000.for.1000.or.more.","id","time","uid","labTA","labTime"
"01/15/2015 15:57:59","01/15/2015 20:13:28",NA,"Male","Single","Strongly Agree","Disagree Slightly","Agree Slightly","Strongly Agree","Disagree Slightly","Disagree Slightly","Strongly Agree","Agree Slightly","Agree Somewhat","Strongly Agree","Disagree Somewhat","Disagree Slightly","Disagree Somewhat","Agree Slightly","I have read something about it.","Agree somewhat","Agree somewhat","Agree","I have experienced complete mental silence.","Disagree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"Between 1 minute and 10 minutes","A moment (e.g., a second or shorter)","Agree",2,"Agree",2,"Disagree somewhat",0,"Disagree",0,849,1,1149,1,"Fr 4:00PM - 4:50PM"
"01/15/2015 15:47:58","01/15/2015 15:56:29",1995,"Female","Single","Agree Slightly","Strongly Agree","Disagree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Strongly Agree","Agree Somewhat","Agree Somewhat","Strongly Agree","Disagree Somewhat","Strongly Disagree","Agree Slightly","Disagree Somewhat","I have an interest in this topic.","Agree somewhat","Disagree","Agree","Yes, I am moderately curious","Not sure","Not sure","Not sure","Agree","Agree","Not sure","Agree","Agree somewhat","Disagree","Disagree","Disagree","1-3 times a month","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,850,1,1150,4,"Fr 4:00PM - 4:50PM"
"01/15/2015 14:58:41","01/15/2015 15:02:48",NA,"Female","Single","Agree Somewhat","Disagree Somewhat","Strongly Disagree","Agree Somewhat","Agree Slightly","Agree Somewhat","Disagree Slightly","Disagree Slightly","Agree Somewhat","Strongly Agree","Disagree Slightly","Agree Somewhat","Strongly Disagree","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree","Disagree","Disagree somewhat","Yes, I am moderately curious","Agree","Not sure","Not sure","Agree","Agree somewhat","Disagree somewhat","Agree","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree",NA,"Agree",NA,"Disagree",NA,"Disagree",NA,851,1,1151,4,"Fr 11:00AM - 11:50AM"
"01/15/2015 06:26:48","01/15/2015 06:43:04",1993,"Female","Single","Agree Somewhat","Agree Slightly","Disagree Slightly","Disagree Slightly","Agree Somewhat","Disagree Somewhat","Disagree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Disagree Slightly","Agree Slightly","Agree Somewhat","Agree Somewhat","I have an interest in this topic.","Agree somewhat","Disagree","Agree","Yes, I am keenly curious","Disagree","Disagree somewhat","Disagree","Disagree","Disagree somewhat","Disagree","Disagree somewhat","Agree","Agree somewhat","Disagree","Disagree","1-3 times a week","10-20 minutes",5,"Longer than a moment but shorter than 10 seconds","I didn't experience complete mental silence.","Agree somewhat",2,"Disagree",0,"Disagree",0,"Disagree",0,852,1,1152,2,"Th 3:00PM - 3:50PM"
"01/15/2015 06:18:27","01/15/2015 17:20:05",1995,"Female","Single","Agree Somewhat","Disagree Somewhat","Strongly Disagree","Strongly Agree","Agree Slightly","Strongly Agree","Agree Slightly","Disagree Somewhat","Agree Somewhat","Strongly Agree","Strongly Disagree","Agree Slightly","Disagree Somewhat","Agree Slightly","I have an interest in this topic.","Not sure","Disagree somewhat","Agree somewhat","Yes, I am keenly curious","Not sure","Disagree somewhat","Disagree","Agree","Agree","Disagree","Agree","Agree","Not sure","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree somewhat",2,"Not sure",NA,"",0,"Not sure",0,853,1,1153,4,"Fr 4:00PM - 4:50PM"
"01/15/2015 04:57:09","01/15/2015 05:07:40",1992,"Female","In a long-term relationship (i.e. together more than a year)","Strongly Agree","Strongly Disagree","Disagree Somewhat","Strongly Agree","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Strongly Agree","Strongly Agree","Strongly Disagree","Agree Slightly","Disagree Somewhat","Agree Somewhat","I have read something about it.","Agree somewhat","Agree somewhat","Disagree somewhat","Not sure","Agree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Disagree somewhat","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree somewhat",0,"Disagree",0,"Disagree",0,"Disagree",0,854,1,1154,NA,NA
"01/15/2015 04:53:15","01/15/2015 05:04:26",NA,"Male","In a long-term relationship (i.e. together more than a year)","Agree Slightly","Strongly Agree","Disagree Somewhat","Disagree Slightly","Strongly Agree","Agree Slightly","Agree Slightly","Strongly Agree","Strongly Disagree","Disagree Slightly","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","I have read something about it.","Agree","Agree","Agree","I have experienced complete mental silence.","Not sure","Disagree somewhat","Disagree","Agree somewhat","Not sure","Disagree","Agree somewhat","Agree","Not sure","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"Between 10 seconds and 1 minute","I didn't experience complete mental silence.","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,855,1,1155,NA,NA
"01/15/2015 04:22:32","01/15/2015 04:31:21",1993,"Male","In a long-term relationship (i.e. together more than a year)","Disagree Slightly","Disagree Slightly","Disagree Slightly","Disagree Slightly","Agree Somewhat","Disagree Slightly","Disagree Slightly","Disagree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree","Yes, I am moderately curious","Not sure","Disagree somewhat","Disagree","Disagree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree somewhat",40,"Agree",150,"Disagree",0,"Disagree",0,856,1,1156,3,"Fr 1:00PM - 1:50PM"
"01/15/2015 03:57:01","01/15/2015 04:09:45",1996,"Female","Other","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Slightly","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","The notion has crossed my mind, but I'm not sure what it means to me.","Agree somewhat","Not sure","Not sure","Yes, I am keenly curious","Not sure","Not sure","Agree","Disagree somewhat","Agree somewhat","Not sure","Not sure","I don't understand this question.","I don't understand this question.","I don't understand this question.","I don't understand this question.","","",NA,"","","Agree somewhat",0,"Agree somewhat",0,"Not sure",0,"Not sure",0,857,1,1157,3,"Fr 2:00PM - 2:50PM"
"01/15/2015 01:44:37","01/15/2015 01:54:08",NA,"Female","Single","Agree Slightly","Agree Slightly","Strongly Disagree","Disagree Slightly","Disagree Slightly","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","I have an interest in this topic.","Agree","Disagree","Agree","I have experienced complete mental silence.","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Not sure","Not sure","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"","","Agree",1,"Agree",20,"Disagree",0,"Disagree",0,858,1,1158,NA,NA
"01/15/2015 01:31:37","01/15/2015 01:41:07",1995,"Female","Single","Agree Somewhat","Agree Slightly","Strongly Disagree","Agree Somewhat","Agree Somewhat","Strongly Agree","Agree Somewhat","Agree Somewhat","Agree Slightly","Strongly Agree","Agree Slightly","Agree Slightly","Agree Somewhat","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree","Yes, I am keenly curious","Disagree","Disagree","Disagree","Agree somewhat","Disagree","Disagree somewhat","Disagree","Not sure","Not sure","Agree somewhat","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",30,"A moment (e.g., a second or shorter)","I have no idea of how much time elapsed.","Agree somewhat",5,"Disagree",0,"Disagree",0,"Disagree",0,859,1,1159,4,"Fr 11:00AM - 11:50AM"
"01/15/2015 01:13:28","01/15/2015 01:29:03",1992,"Female","In a long-term relationship (i.e. together more than a year)","Disagree Slightly","Disagree Somewhat","Disagree Slightly","Agree Slightly","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Slightly","Disagree Slightly","Agree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","This is the first time I have thought about it.","Not sure","Disagree","Agree somewhat","Yes, I am moderately curious","Not sure","Disagree","Disagree","Agree somewhat","Disagree","Disagree","Disagree","","","","","","",NA,"","","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,860,1,1160,4,"Fr 3:00PM - 3:50PM"
"01/15/2015 01:03:02","01/15/2015 01:09:39",NA,"Female","In a long-term relationship (i.e. together more than a year)","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Disagree Slightly","Strongly Agree","Agree Somewhat","Strongly Disagree","Strongly Agree","Strongly Agree","Disagree Somewhat","Agree Somewhat","Strongly Disagree","Agree Somewhat","I have read something about it.","Not sure","Not sure","Agree","Yes, I am keenly curious","Disagree","Not sure","Disagree somewhat","Agree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Agree somewhat","Not sure","Disagree somewhat","Disagree","I don't specifically allocate my time for complete mental silence.","Less than 10 minutes",5,"I didn't experience complete mental silence.","A moment (e.g., a second or shorter)","Not sure",5,"Disagree",0,"Disagree",0,"Disagree",0,861,1,1161,2,"Th 3:00PM - 3:50PM"
"01/14/2015 23:59:04","01/15/2015 00:12:40",1994,"Female","Single","Agree Somewhat","Disagree Somewhat","Strongly Disagree","Strongly Agree","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","I have discussed it with friends.","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I have no idea of how much time elapsed.","I have no idea of how much time elapsed.","Not sure",0,"Not sure",0,"Not sure",0,"Not sure",0,862,1,1162,NA,NA
"01/14/2015 23:55:14","01/15/2015 00:14:12",1993,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Strongly Disagree","Agree Somewhat","Strongly Disagree","Agree Slightly","I have discussed it with friends.","Not sure","Not sure","Agree somewhat","Yes, I am keenly curious","Not sure","Disagree","Disagree","Disagree somewhat","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,863,1,1163,NA,NA
"01/14/2015 23:32:06","01/14/2015 23:41:14",1995,"Female","Single","Agree Somewhat","Disagree Slightly","Disagree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","Agree Somewhat","Agree Somewhat","Disagree Slightly","Agree Somewhat","Disagree Slightly","Agree Somewhat","I have read something about it.","Agree somewhat","Agree somewhat","Not sure","I have experienced complete mental silence.","Agree somewhat","Not sure","Disagree somewhat","Agree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat","Not sure","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree",3,"Agree",3,"Disagree somewhat",0,"Disagree",0,864,1,1164,3,"Fr 1:00PM - 1:50PM"
"01/14/2015 23:06:14","01/14/2015 23:15:27",1995,"Male","Single","Disagree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Strongly Agree","Strongly Agree","Strongly Agree","Agree Somewhat","Disagree Slightly","Disagree Slightly","Disagree Slightly","Disagree Slightly","Agree Somewhat","Disagree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Agree","Agree","Disagree","I have experienced complete mental silence.","Agree somewhat","Disagree","Disagree","Disagree","Disagree somewhat","Disagree","Disagree somewhat","Agree","Agree","Agree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","Longer than a moment but shorter than 10 seconds","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,865,1,1165,2,"Th 2:00PM - 2:50PM"
"01/14/2015 22:33:20","01/14/2015 22:44:41",1994,"Male","In a long-term relationship (i.e. together more than a year)","Disagree Somewhat","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Disagree Slightly","Agree Somewhat","Strongly Agree","Strongly Disagree","Disagree Somewhat","Strongly Agree","Strongly Disagree","Strongly Agree","Disagree Somewhat","I have read something about it.","Not sure","Not sure","Disagree","Yes, I am moderately curious","Not sure","Disagree","Disagree","Disagree","Not sure","Disagree","Not sure","Disagree","Disagree","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",0,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,866,1,1166,4,"Fr 4:00PM - 4:50PM"
"01/14/2015 22:09:57","01/15/2015 01:54:08",1994,"Male","In a long-term relationship (i.e. together more than a year)","Strongly Agree","Disagree Somewhat","Strongly Disagree","Agree Somewhat","Disagree Slightly","Agree Somewhat","","Agree Slightly","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Somewhat","This is the first time I have thought about it.","Disagree","Disagree","Agree somewhat","Yes, I am moderately curious","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Disagree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","","",NA,"","","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,867,1,1167,NA,NA
"01/14/2015 22:07:11","01/19/2015 16:00:01",1995,"Male","Single","Disagree Slightly","Disagree Somewhat","Disagree Slightly","Disagree Somewhat","Disagree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Disagree Slightly","Disagree Somewhat","Disagree Slightly","Disagree Slightly","Agree Slightly","This is the first time I have thought about it.","Agree","Agree","Agree","Yes, I am keenly curious","Not sure","Not sure","Disagree","Not sure","Not sure","Disagree","Not sure","Not sure","Not sure","Not sure","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Not sure",NA,"Not sure",NA,"Disagree",0,"Disagree",0,868,1,1168,NA,NA
"01/14/2015 21:59:52","01/14/2015 22:09:31",1993,"Female","Single","Disagree Slightly","Agree Slightly","Agree Somewhat","Strongly Disagree","Strongly Agree","Agree Slightly","Agree Slightly","Strongly Agree","Disagree Somewhat","Disagree Somewhat","Agree Slightly","Disagree Somewhat","Agree Somewhat","Disagree Slightly","This is the first time I have thought about it.","Not sure","Not sure","Disagree somewhat","Yes, I am keenly curious","Not sure","Agree somewhat","Disagree somewhat","Agree somewhat","Agree","Not sure","Agree","I don't understand this question.","I don't understand this question.","I don't understand this question.","I don't understand this question.","","",NA,"","","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,869,1,1169,NA,NA
"01/14/2015 22:00:48","01/14/2015 22:13:11",NA,"Male","Single","Agree Somewhat","Disagree Slightly","Strongly Disagree","Agree Somewhat","Disagree Slightly","Agree Somewhat","Strongly Agree","Disagree Somewhat","Agree Somewhat","Agree Slightly","Disagree Somewhat","Agree Somewhat","Disagree Somewhat","Strongly Agree","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree somewhat","Disagree somewhat","Agree","Yes, I am moderately curious","Disagree somewhat","Disagree","Disagree","Agree somewhat","Disagree","Not sure","Disagree","Disagree somewhat","Agree somewhat","Disagree somewhat","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,870,1,1170,NA,NA
"01/14/2015 21:43:02","01/14/2015 21:46:56",1996,"Male","Single","Disagree Somewhat","Strongly Agree","Disagree Somewhat","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","Disagree Slightly","This is the first time I have thought about it.","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","","",NA,"","","Not sure",0,"Not sure",0,"Disagree",0,"Disagree",0,871,1,1171,2,"Th 4:00PM - 4:50PM"
"01/14/2015 21:17:44","01/14/2015 21:28:51",1996,"Male","Single","Agree Somewhat","Agree Slightly","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Disagree Slightly","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Not sure","Yes, I am moderately curious","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","Less than 10 minutes",5,"A moment (e.g., a second or shorter)","A moment (e.g., a second or shorter)","Agree somewhat",1,"Not sure",0,"Not sure",0,"Disagree",0,872,1,1172,NA,NA
"01/14/2015 21:18:40","01/14/2015 21:25:20",1996,"Female","Single","Agree Somewhat","Strongly Disagree","Strongly Disagree","Agree Slightly","Agree Slightly","Strongly Agree","Agree Somewhat","Agree Slightly","Agree Slightly","Strongly Agree","Disagree Slightly","Strongly Agree","Disagree Slightly","Strongly Agree","I have an interest in this topic.","Not sure","Not sure","Agree somewhat","Yes, I am keenly curious","Not sure","Disagree somewhat","Disagree","Agree somewhat","Agree somewhat","Disagree","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",NA,"I have no idea of how much time elapsed.","I have no idea of how much time elapsed.","Agree somewhat",2,"Disagree somewhat",0,"Disagree",0,"Disagree",0,873,1,1173,NA,NA
"01/14/2015 20:55:54","01/14/2015 21:10:33",1995,"Male","Single","Disagree Slightly","Agree Somewhat","Strongly Agree","Agree Slightly","Agree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","Disagree Slightly","Agree Slightly","Disagree Somewhat","Agree Somewhat","Agree Slightly","Agree Slightly","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Not sure","Agree somewhat","Yes, I am moderately curious","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","Not sure","Disagree","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",5,"Between 10 seconds and 1 minute","I didn't experience complete mental silence.","Disagree",0,"Not sure",0,"Disagree",0,"Disagree",0,874,1,1174,2,"Th 2:00PM - 2:50PM"
"01/14/2015 20:38:17","01/14/2015 20:47:45",1992,"Female","Single","Agree Slightly","Agree Slightly","Disagree Somewhat","Strongly Disagree","Strongly Agree","Agree Somewhat","Strongly Disagree","Agree Slightly","Strongly Disagree","Disagree Somewhat","Agree Slightly","Agree Somewhat","Disagree Somewhat","Agree Somewhat","I have an interest in this topic.","Agree somewhat","Not sure","Agree somewhat","Yes, I am keenly curious","Agree","Not sure","Agree","Agree somewhat","Disagree","Agree","Disagree somewhat","Agree somewhat","Agree somewhat","Not sure","Not sure","I don't specifically allocate my time for complete mental silence.","I don't plan any particular amount of time",10,"Between 1 minute and 10 minutes","I didn't experience complete mental silence.","Agree",6,"Disagree",0,"Disagree",0,"Disagree",0,875,1,1175,NA,NA
"01/14/2015 20:19:18","01/14/2015 20:28:19",1993,"Female","In a long-term relationship (i.e. together more than a year)","Agree Somewhat","Disagree Somewhat","Disagree Somewhat","Agree Somewhat","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Slightly","Agree Somewhat","Agree Somewhat","Disagree Somewhat","Agree Slightly","Agree Slightly","Agree Somewhat","I have an interest in this topic.","Not sure","Not sure","Disagree somewhat","Yes, I am moderately curious","Disagree somewhat","Disagree somewhat","Disagree","Disagree somewhat","Agree somewhat","Disagree","Disagree somewhat","Not sure","Agree somewhat","Not sure","Disagree","1-3 times a month","10-20 minutes",20,"I didn't experience complete mental silence.","I didn't experience complete mental silence.","Agree somewhat",6,"Agree",8,"Disagree",NA,"Disagree",NA,876,1,1176,NA,NA
